  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				g		       r       			i      			 z       			y  
   79192.307938984333       0.39268999999999998        4.3913415379263654E-004   8.5950804000000005        8.3429000000000003E-003   9.6184382307098666        9.4225690508483773        9.9957643096056650        8.7981416291342747        9.3496498200544771        9.9165455264178668        10.323733591331969        10.691933041861056        9.4270801925868817        9.9235455264178682        10.335683540399561        10.638983092793463        10.860662966787363     
   77898.303582704015       0.36282999999999999        4.5677436243096281E-004   8.5963215999999996        8.3309999999999999E-003   9.6364081128264818        9.4407474766052903        10.013046861913184        8.8166340777934007        9.3679576462470227        9.9340819147966446        10.340965886408535        10.708882614892646        9.4454721267840984        9.9410819147966425        10.352836692271454        10.656011809029723        10.877572212187994     
   76628.972104336077       0.33307300000000001        4.7516491357087886E-004   8.5975391999999999        8.3193000000000000E-003   9.6540423126178290        9.4585849952513179        10.030005589324350        8.8347808805760977        9.3859220980408828        9.9512896381034857        10.357874066378702        10.725515960701298        9.4635178346848008        9.9582896381034836        10.369668486534785        10.672721540545218        10.894164751355653     
   75384.142662199505       0.30342700000000000        4.9430624709772533E-004   8.5987340999999997        8.3078000000000006E-003   9.6713427757497605        9.4760836502093291        10.046642422872868        8.8525840550848791        9.4035452359431098        9.9681706579404299        10.374460125864875        10.741834899079517        9.4812194610688998        9.9751706579404278        10.386180837139090        10.689114187805306        10.910442474871527     
   74163.633661598549       0.27389900000000000        5.1425036155579567E-004   8.5999046000000003        8.2967000000000006E-003   9.6882594338334265        9.4931934751633094        10.062907255526429        8.8699935987687866        9.4207771117971468        9.9846749103941086        10.390674023588634        10.757789195962705        9.4985271348931910        9.9916749103941065        10.402323618892591        10.705139600658750        10.926355200824908     
   72966.749522102080       0.24449000000000001        5.3504931902955376E-004   8.6010489000000003        8.2857000000000000E-003   9.7048789365952768        9.5100013058011701        10.078886421666644        8.8870964323864374        9.4377046308489607        10.000888876162220        10.406602140776956        10.773464923012957        9.5155278706070643        10.007888876162221        10.418183096618852        10.720883967171060        10.941989033323273     
   71793.148532293271       0.21520800000000001        5.5670368574264732E-004   8.6021651000000006        8.2751000000000005E-003   9.7211268248722860        9.5264328136454708        10.094505338418077        8.9038182258593679        9.4542534987922409        10.016738048311616        10.422169956897726        10.788787324898117        9.5321474628186564        10.023738048311618        10.433684653271307        10.736272628524535        10.957269264177764     
   70642.164873410555       0.18604499999999999        5.7929141580338240E-004   8.6032492000000005        8.2647999999999992E-003   9.7370372740295750        9.5425223654586731        10.109797874470061        8.9201934048802123        9.4704581489713320        10.032256444695378        10.437411398873842        10.803789996328305        9.5484204536877684        10.039256444695379        10.448862090957402        10.751339304244745        10.972229514332085     
   69512.994888879490       0.15701399999999999        6.0286476941874415E-004   8.6042912999999999        8.2549000000000008E-003   9.7534616824585694        9.5592109349503662        10.125440543058561        8.9374064850866066        9.4872880198141321        10.048287196572582        10.452994993505905        10.819128771925223        9.5651906187919042        10.055266880414122        10.464391842547451        10.766683222372572        10.987497236614113     
   68409.119402852390       0.12818599999999999        6.2742448572922173E-004   8.6053110000000004        8.2451999999999994E-003   9.7706440244175354        9.5767670594873096        10.141633475880106        8.9557901787959366        9.5050182207161100        10.065074687069302        10.469120158711014        10.834998699700961        9.5827000445966775        10.072007672178678        10.480474387820387        10.782485382531870        11.003260855641244     
   67328.974546640835        9.9537000000000000E-002   6.5307456860851684E-004   8.6063126000000008        8.2357000000000003E-003   9.7874614970185387        9.5939511397187882        10.157482824510515        8.9737849438003874        9.5223717593452175        10.081506672301439        10.484904057029423        10.850532017674508        9.5998375542545471        10.088393086837192        10.496215721965177        10.797953250193414        11.018690165529170     
   66271.835620764003        7.1058999999999997E-002   6.7989335444792684E-004   8.6072974999999996        8.2263000000000006E-003   9.8039498773478648        9.6107991457486257        10.173023719406551        8.9914272499010828        9.5393847695374809        10.097618620683161        10.500381722055618        10.865763650092781        9.6166391366616359        10.104458611596169        10.511650902968629        10.813121652741849        11.033820023654858     
   65237.153025017062        4.2755000000000001E-002   7.0793348620213693E-004   8.6082649999999994        8.2171999999999992E-003   9.8200636377751724        9.6272656917187636        10.188210135497686        9.0086720644523499        9.5560120012626637        10.113364758836278        10.515507050651289        10.880647401405193        9.6330594318676663        10.120158498985178        10.526733850800190        10.827944316558794        11.048604176707693     
   64225.279065934825        1.4648000000000000E-002   7.3729937775775061E-004   8.6092148000000002        8.2082000000000006E-003   9.8358507761357288        9.6433986072126991        10.203090386495070        9.0255669042632931        9.5723012774027652        10.128793161758853        10.530328329198415        10.895231688614853        9.6491463332159526        10.135540887762104        10.541512914401665        10.842469631318195        11.063091075721445     
   63234.923864558135       -1.3282000000000000E-002   7.6806978522174062E-004   8.6101477000000006        8.1994000000000008E-003   9.8513018720871894        9.6591888671584787        10.217653894365293        9.0421036650839479        9.5882438193549095        10.143893904663669        10.544834858982407        10.909505553124662        9.6648908041278236        10.150595841633015        10.555977386751747        10.856686517741773        11.077269636311117     
   62266.148058982668       -4.1015000000000003E-002   8.0032362669155079E-004   8.6110624999999992        8.1907999999999998E-003   9.8664160761018191        9.6746355580566057        10.231899859354906        9.0582813307877981        9.6038387520723294        10.158666111697892        10.559025800533282        10.923468203772602        9.6802919816841264        10.165322535325410        10.570126474160803        10.870594144950976        11.091139068578498     
   61318.567431410527       -6.8550000000000000E-002   8.3416585239078241E-004   8.6119591999999994        8.1823000000000000E-003   9.8812249037984650        9.6897702832671335        10.245859451286737        9.0741317461632427        9.6191177832827606        10.173141117269122        10.572932257727970        10.937150695116159        9.6953814967690413        10.179752330771027        10.583991308029876        10.884223501557390        11.104730388659299     
   60392.359831911155       -9.5867999999999995E-002   8.6972750607178283E-004   8.6128370000000007        8.1740000000000007E-003   9.8956994279450026        9.7045640109128879        10.259503899793719        9.0896256939480065        9.6340519000290481        10.187290010795225        10.586525426694370        10.950524303743295        9.7101303719954313        10.193856371877763        10.597543135776915        10.897545830643944        11.118014887726487     
   59488.086556434930      -0.12293400000000000        9.0711403815485882E-004   8.6136955999999998        8.1659999999999996E-003   9.9126340663735526        9.7218946525948020        10.275576935329987        9.1084317712155354        9.6513840493509804        10.203986466084839        10.602427990796386        10.966337555596382        9.7270769012848390        10.210373480152306        10.613427990796382        10.913337555596385        11.133745776151493     
   58604.369781734611      -0.14977099999999999        9.4645705433453031E-004   8.6145329999999998        8.1580999999999997E-003   9.9313372611085988        9.7410467626669259        10.293399762890331        9.1296194217197417        9.6704373811959066        10.222516267064943        10.619992760274048        10.983909024274048        9.7456000030649470        10.228627759550267        10.630992760274051        10.930909024274047        11.151239279701418     
   57737.636235456906      -0.17646400000000001        9.8791439324433846E-004   8.6153405000000003        8.1504999999999998E-003   9.9496578798328166        9.7598065443573176        10.310856878068275        9.1503765843735394        9.6891014633386341        10.240666769079908        10.637195651581138        11.001118375581136        9.7637440450799104        10.246509215308315        10.648195651581140        10.948118375581139        11.168370983846909     
   56890.794645974405      -0.20291899999999999        1.0316183897726460E-003   8.6161290000000008        8.1431000000000003E-003   9.9675656637917740        9.7781423318773406        10.327920974437749        9.1706649867830450        9.7073448299333833        10.258408338720969        10.654010278240097        11.017939310240095        9.7814793067209678        10.263988995706207        10.665010278240096        10.964939310240098        11.185114971113251     
   56063.473286963315      -0.22914399999999999        1.0777795482219831E-003   8.6169057000000002        8.1358000000000003E-003   9.9850929048459207        9.7960866589449793        10.344624000932889        9.1905180480424278        9.7251998927311405        10.275773222303314        10.670468533661513        11.034403779261513        9.7988379767033180        10.281099150746865        10.681468533661516        10.981403779261512        11.201503240132748     
   55254.925793932147      -0.25514700000000001        1.1266608367409248E-003   8.6176712999999996        8.1287000000000009E-003   10.002226194881752        9.8136265521650561        10.360951805875688        9.2099244582587421        9.7426535393641824        10.292747865240541        10.686556103794134        11.050497474194133        9.8158064948405386        10.297825837598454        10.697556103794133        10.997497474194136        11.217521472153793     
   54464.183839842917      -0.28094200000000003        1.1785000283265959E-003   8.6184241000000004        8.1215999999999997E-003   10.041044550548573        9.8530953951935700        10.398627090927839        9.2529118006653235        9.7821010327511537        10.331309558042093        10.723561177972876        11.088004899210965        9.8539222371988053        10.336095231578028        10.734617578367679        11.035004899210968        11.255168462837805     
   53691.062702383977      -0.30651600000000001        1.2335876075066493E-003   8.6191656999999999        8.1147000000000007E-003   10.089246797401907        9.9020546343543199        10.445541032500065        9.3061054562145049        9.8310668531269219        10.379212104055460        10.769618429286384        11.134780345385741        9.9011871910721663        10.383688529136412        10.780755432402449        11.081780345385743        11.302179135961326     
   52935.131953493204      -0.33187699999999998        1.2922410240801697E-003   8.6198946000000003        8.1078999999999995E-003   10.136415432603107        9.9499669879221724        10.491443770397060        9.3581661735412229        9.8789838550858935        10.426085930948224        10.814684403564042        11.180544109515198        9.9474411453835767        10.430259983729618        10.825899323950557        11.127544109515197        11.348172003511008     
   52196.093449719760      -0.35701899999999998        1.3548048824529530E-003   8.6206128000000000        8.1011999999999994E-003   10.182566972610960        9.9968490638050262        10.536351669948861        9.4091117852800821        9.9258687458831325        10.471947543268957        10.858775080504497        11.225312703995019        9.9927001514725156        10.475825980648846        10.870065312198580        11.172312703995022        11.393163716999158     
   51473.298559215720      -0.38195000000000001        1.4217292155966419E-003   8.6213183000000004        8.0946000000000004E-003   10.227739028774344        10.042738907393705        10.580301621362498        9.4589833714698166        9.9717596822044143        10.516834396208740        10.901926589172280        11.269123103895765        10.037000939034691        10.520423715632425        10.913289646721715        11.216123103895765        11.437191501733356     
   50766.590846990512      -0.40666099999999999        1.4934919083550114E-003   8.6220131999999996        8.0881000000000008E-003   10.271939769897770        10.087644664342115        10.623301835477822        9.5077895865891691        10.016664895296451        10.560754689990901        10.944146917132343        11.311983668355886        10.080351395159830        10.564061326329700        10.955580373524811        11.258983668355889        11.480263806578957     
   50075.466056609599      -0.43115599999999998        1.5706250798452998E-003   8.6226953000000002        8.0818000000000001E-003   10.315171301825693        10.131568735934270        10.665353932932856        9.5555350804945896        10.060586895251678        10.603710428765744        10.985437084736422        11.353896125978988        10.122752920576218        10.606740615188389        10.996938617789464        11.300896125978991        11.522382565820710     
   49399.095836463603      -0.45541999999999999        1.6538198976833627E-003   8.6233351999999996        8.0757999999999993E-003   10.355423216508422        10.173946313064443        10.701014880281848        9.6064182617214389        10.102717669182626        10.641825910827842        11.020955590173694        11.387852326223948        10.163817113245523        10.644766620719688        11.032521539481850        11.335092687889359        11.555456828870442     
   48738.482156948703      -0.47947800000000002        1.7438754152740471E-003   8.6240053000000003        8.0695999999999997E-003   10.394580331367349        10.215357555633728        10.735266964397892        9.6567182012541242        10.143858898365627        10.678667993851233        11.055141816479027        11.420246650837351        10.203967625466488        10.681542845932368        11.066770943197893        11.367751257974570        11.586857349007337     
   48092.793048945467      -0.50329199999999996        1.8415427626963493E-003   8.6246530999999997        8.0636000000000006E-003   10.432833328190673        10.255813669024258        10.768727263776723        9.7058564376729723        10.184052502867692        10.714658962173909        11.088537072369691        11.451891247113773        10.243192221729183        10.717468770766880        11.100228651376726        11.399654129894193        11.617531294999116     
   47462.324032991404      -0.52684600000000004        1.9478132630475074E-003   8.6252838000000001        8.0576999999999992E-003   10.470192871834037        10.295324375721869        10.801408410786077        9.7538393820481701        10.223308187242971        10.749810446903460        11.121154067035427        11.482799512478454        10.281501097138502        10.752556103152806        11.132907275586078        11.430814582865260        11.647492439481894     
   46847.131098512953      -0.55012799999999995        2.0639204851130729E-003   8.6259013000000007        8.0520000000000001E-003   10.506629225785742        10.333859795650797        10.833280911403923        9.8006369197739804        10.261595984379388        10.784092852775130        11.152963351169182        11.512942062879757        10.318864407682563        10.786775292540389        11.164777306203922        11.461203210440351        11.676711427672119     
   46246.726784531595      -0.57314600000000004        2.1912902890425840E-003   8.6265099999999997        8.0464000000000004E-003   10.542197322685567        10.371476571618160        10.864395928799190        9.8463126810730834        10.298972250240062        10.817559360385474        11.184016067523601        11.542368643795882        10.355337806462813        10.820179499109884        11.195889888799190        11.490869953082068        11.705237227926723     
   45661.376550646695      -0.59587500000000004        2.3316748574664673E-003   8.6271120000000003        8.0408000000000007E-003   10.576909353307331        10.408186017035137        10.894767512858477        9.8908747509510295        10.335448332731753        10.850223053772774        11.214326319975365        11.571094023200290        10.390933067019541        10.852781860889658        11.226259064858477        11.519829472580030        11.733084970564436     
