0,1,2,3,4,5
8.0,,,,,
8.0,,,,,
10.0,10.0,10.0,10.0,,
1.0,1.0,,,,
1.0,1.0,,,,
8.0,8.0,,,,
8.0,,,,,
1.0,,,,,
8.0,8.0,,,,
8.0,,,,,
5.0,5.0,5.0,5.0,5.0,5.0
1.0,,,,,
1.0,,,,,
12.0,12.0,,,,
12.0,12.0,,,,
8.0,,,,,
5.0,5.0,5.0,5.0,,
1.0,,,,,
1.0,1.0,,,,
12.0,12.0,,,,
8.0,,,,,
8.0,,,,,
10.0,10.0,10.0,10.0,,
1.0,,,,,
1.0,,,,,
