0,1,2,3,4,5
1136.8366666666666,,,,,
1135.78,,,,,
2935.0,2832.63,2816.218333333333,595.5699999999999,,
871.0,869.0,,,,
871.0,859.0,,,,
1123.0,1137.4683333333332,,,,
1136.4133333333334,,,,,
871.0,,,,,
1048.1333333333334,1138.7283333333332,,,,
1137.7683333333332,,,,,
680.5083333333331,797.9733333333332,808.82,813.4300000000001,818.2133333333336,824.6133333333331
871.0,,,,,
871.0,,,,,
2083.0,2024.0,,,,
2083.0,2024.0,,,,
1138.9183333333335,,,,,
795.135,802.6433333333332,804.4,804.5550000000001,,
1682.7999999999995,,,,,
1682.8416666666662,841.0,,,,
2083.0,2083.0,,,,
1134.21,,,,,
1137.4683333333332,,,,,
2935.0,2935.0,2827.776666666666,580.0233333333332,,
897.0,,,,,
2691.0,,,,,
