0,1,2,3,4,5
13,,,,,
18,,,,,
4,5.0,6.0,7.0,,
8,9.0,,,,
20,21.0,,,,
15,16.0,,,,
16,,,,,
10,,,,,
12,13.0,,,,
15,,,,,
8,9.0,10.0,11.0,12.0,13.0
7,,,,,
22,,,,,
2,3.0,,,,
15,16.0,,,,
18,,,,,
20,21.0,22.0,23.0,,
9,,,,,
20,21.0,,,,
21,22.0,,,,
13,,,,,
20,,,,,
19,20.0,21.0,22.0,,
8,,,,,
20,,,,,
