"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Argyle ISD (061910)",15
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Aubrey ISD (061907)",24
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Carrollton-Farmers Branch ISD (057903)",-9999999
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Celina ISD (043903)",-9999999
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Collinsville ISD (091902)",-9999999
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Decatur ISD (249905)",-9999999
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Farmersville ISD (043904)",-9999999
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Fort Worth ISD (220905)",-9999999
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Frisco ISD (043905)",6
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Gainesville ISD (049901)",6
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Grand Prairie ISD (057910)",-9999999
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Grapevine-Colleyville ISD (220906)",-9999999
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Gunter ISD (091917)",-9999999
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Irving ISD (057912)",-9999999
"2011-12",11,"Region XI Fort Worth","Denton ISD (061901)",100,"Transfers In From",100,"Keller ISD (220907)",-9999999
