"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",100,"Austin ISD (227901)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",100,"Bastrop ISD (011901)",22
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",100,"Comal ISD (046902)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",100,"Del Valle ISD (227910)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",100,"Hays CISD (105906)",19
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",100,"Luling ISD (028903)",79
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",100,"Prairie Lea ISD (028906)",30
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",100,"San Marcos CISD (105902)",20
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",100,"Seguin ISD (094901)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",100,"Smithville ISD (011904)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",100,"Waelder ISD (089905)",5
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",200,"","."
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",200,"Total Transfers In",188
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",100,"Transfers In From",300,"","."
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Angleton ISD (020902)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Austin ISD (227901)",15
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Bastrop ISD (011901)",7
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Bruceville-Eddy ISD (161919)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Del Valle ISD (227910)",5
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Hays CISD (105906)",14
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",20
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Katherine Anne Porter School (105801)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Lake Travis ISD (227913)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Luling ISD (028903)",5
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Prairie Lea ISD (028906)",5
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"San Marcos CISD (105902)",11
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",5
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Texas Preparatory School (105802)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"University Of Texas University Cha (227806)",336
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Vernon ISD (244903)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Victoria ISD (235902)",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",100,"Waelder ISD (089905)",6
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",200,"","."
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2011-12",13,"Region XIII Austin","Lockhart ISD (028902)",200,"Transfers Out To",300,"","."

