"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",100,"Transfers In From",100,"Commerce ISD (116903)",-9999999
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",100,"Transfers In From",100,"Cooper ISD (060902)",8
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",100,"Transfers In From",100,"Sulphur Bluff ISD (112910)",7
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",100,"Transfers In From",100,"Sulphur Springs ISD (112901)",38
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",100,"Transfers In From",200,"","."
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",100,"Transfers In From",300,"","."
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",200,"Transfers Out To",100,"Como-Pickton CISD (112908)",-9999999
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",200,"Transfers Out To",100,"Cooper ISD (060902)",-9999999
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",200,"Transfers Out To",100,"Lone Oak ISD (116906)",-9999999
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",200,"Transfers Out To",100,"Sulphur Bluff ISD (112910)",11
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",200,"Transfers Out To",100,"Sulphur Springs ISD (112901)",8
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",200,"Transfers Out To",200,"","."
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",200,"Transfers Out To",200,"Total Transfers Out",25
"2014-15",08,"Region VIII Mt Pleasant","North Hopkins ISD (112906)",200,"Transfers Out To",300,"","."

