"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",02,"Region II Corpus Christi","Gregory-Portland ISD (205902)","Traditional ISD/CSD",100,"Transfers In From",100,"Aransas County ISD (004901)",12
"2017-2018",02,"Region II Corpus Christi","Gregory-Portland ISD (205902)","Traditional ISD/CSD",100,"Transfers In From",100,"Aransas Pass ISD (205901)",23
"2017-2018",02,"Region II Corpus Christi","Gregory-Portland ISD (205902)","Traditional ISD/CSD",100,"Transfers In From",100,"Corpus Christi ISD (178904)",30
"2017-2018",02,"Region II Corpus Christi","Gregory-Portland ISD (205902)","Traditional ISD/CSD",100,"Transfers In From",100,"Flour Bluff ISD (178914)",-999
"2017-2018",02,"Region II Corpus Christi","Gregory-Portland ISD (205902)","Traditional ISD/CSD",100,"Transfers In From",100,"Ingleside ISD (205903)",18
"2017-2018",02,"Region II Corpus Christi","Gregory-Portland ISD (205902)","Traditional ISD/CSD",100,"Transfers In From",100,"Odem-Edroy ISD (205905)",-999
"2017-2018",02,"Region II Corpus Christi","Gregory-Portland ISD (205902)","Traditional ISD/CSD",100,"Transfers In From",100,"Sinton ISD (205906)",-999
"2017-2018",02,"Region II Corpus Christi","Gregory-Portland ISD (205902)","Traditional ISD/CSD",100,"Transfers In From",100,"Taft ISD (205907)",34
"2017-2018",02,"Region II Corpus Christi","Gregory-Portland ISD (205902)","Traditional ISD/CSD",100,"Transfers In From",100,"Tuloso-Midway ISD (178912)",-999
"2017-2018",02,"Region II Corpus Christi","Gregory-Portland ISD (205902)","Traditional ISD/CSD",100,"Transfers In From",100,"Woodsboro ISD (196902)",-999
"2017-2018",02,"Region II Corpus Christi","Gregory-Portland ISD (205902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",02,"Region II Corpus Christi","Gregory-Portland ISD (205902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",130
