T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Austin ISD (227901)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Belton ISD (014903)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Coupland ISD (246914)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Elgin ISD (011902)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Georgetown ISD (246904)",25
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Granger ISD (246905)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Hays CISD (105906)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Jarrell ISD (246907)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Leander ISD (246913)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Liberty Hill ISD (246908)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Manor ISD (227907)",11
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Pflugerville ISD (227904)",49
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Rockdale ISD (166904)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Round Rock ISD (246909)",79
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Taylor ISD (246911)",35
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Thorndale ISD (166905)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Thrall ISD (246912)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",237
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin Achieve Public Schools (227825)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin ISD (227901)",13
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cedars International Academy (227817)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Chaparral Star Academy (227814)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Coupland ISD (246914)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Eanes ISD (227909)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Georgetown ISD (246904)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Goodwater Montessori School (246802)",14
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Granger ISD (246905)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",33
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony Science Academy (Austin) (227816)",24
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Holland ISD (014905)",-999
"2020-2021",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",91
