"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",100,"Transfers In From",100,"Beaumont ISD (123910)",55
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",-9999999
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",100,"Transfers In From",100,"Dayton ISD (146902)",-9999999
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",100,"Transfers In From",100,"East Chambers ISD (036903)",-9999999
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",100,"Transfers In From",100,"Goose Creek CISD (101911)",-9999999
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",100,"Transfers In From",100,"Hardin-Jefferson ISD (100905)",11
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",100,"Transfers In From",100,"Lumberton ISD (100907)",5
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",100,"Transfers In From",100,"Nederland ISD (123905)",-9999999
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",100,"Transfers In From",100,"Port Arthur ISD (123907)",14
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",95
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Beaumont ISD (123910)",-9999999
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",200,"Transfers Out To",100,"East Chambers ISD (036903)",19
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Evolution Academy Charter School (057834)",-9999999
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hardin-Jefferson ISD (100905)",-9999999
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Kountze ISD (100903)",-9999999
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Nederland ISD (123905)",-9999999
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Port Neches-Groves ISD (123908)",-9999999
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Sabine Pass ISD (123913)",6
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Silsbee ISD (100904)",-9999999
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",36
"2016-2017",05,"Region V Beaumont","Hamshire-Fannett ISD (123914)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

