"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Alto ISD (037901)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Arp ISD (212901)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Athens ISD (107901)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Brownsboro ISD (107902)",5
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Bullard ISD (212902)",10
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Central Heights ISD (174908)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Chapel Hill ISD (212909)",34
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Gladewater ISD (092901)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Grand Saline ISD (234904)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Hawkins ISD (250902)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Henderson ISD (201902)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Jacksonville ISD (037904)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Lapoynor ISD (107910)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Lindale ISD (212903)",8
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Longview ISD (092903)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Mineola ISD (250903)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Palestine ISD (001907)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Troup ISD (212904)",-9999999
"2015-16",07,"Region VII Kilgore","Tyler ISD (212905)",100,"Transfers In From",100,"Van ISD (234906)",6
