T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"AUSTIN ISD  -  227901",38
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"DEL VALLE ISD  -  227910",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"DRIPPING SPRINGS ISD  -  105904",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"EANES ISD  -  227909",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"GEORGETOWN ISD  -  246904",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"JOHNSON CITY ISD  -  016901",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"KILLEEN ISD  -  014906",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"LEANDER ISD  -  246913",13
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"MANOR ISD  -  227907",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"MARBLE FALLS ISD  -  027904",10
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"PFLUGERVILLE ISD  -  227904",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"ROUND ROCK ISD  -  246909",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",100,"SHARYLAND ISD  -  108911",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",84
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",200,"Transfers Out To",100,"AUSTIN ISD  -  227901",10
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",200,"Transfers Out To",100,"BASIS TEXAS  -  015834",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",200,"Transfers Out To",100,"CHAPARRAL STAR ACADEMY  -  227814",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",200,"Transfers Out To",100,"COLLEGE STATION ISD  -  021901",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",200,"Transfers Out To",100,"DRIPPING SPRINGS ISD  -  105904",13
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",200,"Transfers Out To",100,"EANES ISD  -  227909",98
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",200,"Transfers Out To",100,"FREDERICKSBURG ISD  -  086901",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",200,"Transfers Out To",100,"GRAPEVINE-COLLEYVILLE ISD  -  220906",19
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",19
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",200,"Transfers Out To",100,"HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS  -  22",-999
"2021-2022",13,"REGION XIII AUSTIN","LAKE TRAVIS ISD  -  227913","Traditional ISD/CSD",200,"Transfers Out To",100,"LEANDER ISD  -  246913",-999
