T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Austin ISD (227901)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Bartlett ISD (014902)",12
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Belton ISD (014903)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Burnet CISD (027903)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Florence ISD (246902)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Georgetown ISD (246904)",16
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Granger ISD (246905)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Holland ISD (014905)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Killeen ISD (014906)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Liberty Hill ISD (246908)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Pflugerville ISD (227904)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Rogers ISD (014907)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Round Rock ISD (246909)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Salado ISD (014908)",14
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Taylor ISD (246911)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",100,"Temple ISD (014909)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",84
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Academy ISD (014901)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin Achieve Public Schools (227825)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin ISD (227901)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Axtell ISD (161918)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Belton ISD (014903)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Florence ISD (246902)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Georgetown ISD (246904)",29
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Goodwater Montessori School (246802)",20
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Granger ISD (246905)",-999
"2020-2021",13,"Region XIII Austin","Jarrell ISD (246907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",11
