"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",06,"Region VI Huntsville","Buckholts ISD (166907)",100,"Transfers In From",100,"Belton ISD (014903)",-9999999
"2014-15",06,"Region VI Huntsville","Buckholts ISD (166907)",100,"Transfers In From",100,"Cameron ISD (166901)",39
"2014-15",06,"Region VI Huntsville","Buckholts ISD (166907)",100,"Transfers In From",100,"Holland ISD (014905)",-9999999
"2014-15",06,"Region VI Huntsville","Buckholts ISD (166907)",100,"Transfers In From",100,"Rosebud-Lott ISD (073905)",-9999999
"2014-15",06,"Region VI Huntsville","Buckholts ISD (166907)",100,"Transfers In From",200,"","."
"2014-15",06,"Region VI Huntsville","Buckholts ISD (166907)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2014-15",06,"Region VI Huntsville","Buckholts ISD (166907)",100,"Transfers In From",300,"","."
"2014-15",06,"Region VI Huntsville","Buckholts ISD (166907)",200,"Transfers Out To",100,"Cameron ISD (166901)",18
"2014-15",06,"Region VI Huntsville","Buckholts ISD (166907)",200,"Transfers Out To",100,"Rogers ISD (014907)",28
"2014-15",06,"Region VI Huntsville","Buckholts ISD (166907)",200,"Transfers Out To",200,"","."
"2014-15",06,"Region VI Huntsville","Buckholts ISD (166907)",200,"Transfers Out To",200,"Total Transfers Out",46
"2014-15",06,"Region VI Huntsville","Buckholts ISD (166907)",200,"Transfers Out To",300,"","."

