"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",100,"Transfers In From",100,"Anderson-Shiro CISD (093901)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",100,"Transfers In From",100,"Bryan ISD (021902)",116
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",100,"Transfers In From",100,"Caldwell ISD (026901)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",100,"Transfers In From",100,"Dime Box ISD (144903)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",100,"Transfers In From",100,"Franklin ISD (198903)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",100,"Transfers In From",100,"Hearne ISD (198905)",8
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",100,"Transfers In From",100,"Navasota ISD (093904)",13
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",100,"Transfers In From",100,"Snook ISD (026903)",6
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",100,"Transfers In From",100,"Somerville ISD (026902)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",100,"Transfers In From",200,"","."
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",100,"Transfers In From",200,"Total Transfers In",152
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",100,"Transfers In From",300,"","."
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Anderson-Shiro CISD (093901)",8
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Arrow Academy (021805)",6
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Austin ISD (227901)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Beeville ISD (013901)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Belton ISD (014903)",7
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Brazos School For Inquiry & Creati (021803)",12
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Brenham ISD (239901)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Bryan ISD (021902)",81
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Conroe ISD (170902)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Harmony School Of Excellence (101858)",59
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Houston ISD (101912)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Iola ISD (093903)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",7
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Judson ISD (015916)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Killeen ISD (014906)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Navasota ISD (093904)",9
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"North Zulch ISD (154903)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Rockdale ISD (166904)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"San Benito CISD (031912)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Sherman ISD (091906)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Snook ISD (026903)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Somerville ISD (026902)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Southwest School (101838)",-9999999
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",9
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",200,"","."
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",200,"Total Transfers Out",224
"2012-13",06,"Region VI Huntsville","College Station ISD (021901)",200,"Transfers Out To",300,"","."

