T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"ALEDO ISD  -  184907",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"ARLINGTON ISD  -  220901",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"CEDAR HILL ISD  -  057904",18
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"DALLAS ISD  -  057905",48
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"DENTON ISD  -  061901",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"DUNCANVILLE ISD  -  057907",10
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"GARLAND ISD  -  057909",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"GRAND PRAIRIE ISD  -  057910",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"HONDO ISD  -  163904",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"ITASCA ISD  -  109907",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"LAMESA ISD  -  058906",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"LANCASTER ISD  -  057913",33
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"MESQUITE ISD  -  057914",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"MIDLOTHIAN ISD  -  070908",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"RED OAK ISD  -  070911",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"TOMBALL ISD  -  101921",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",100,"WAXAHACHIE ISD  -  070912",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",133
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"A W BROWN LEADERSHIP ACADEMY  -  057816",48
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"A+ ACADEMY  -  057829",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"ACADEMY OF DALLAS  -  057810",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"ADVANTAGE ACADEMY  -  057806",24
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"ALDINE ISD  -  101902",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"ARLINGTON CLASSICS ACADEMY  -  220802",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"ARLINGTON ISD  -  220901",14
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"BRYAN ISD  -  021902",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"CARROLLTON-FARMERS BRANCH ISD  -  057903",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"CEDAR HILL ISD  -  057904",322
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"CITYSCAPE SCHOOLS  -  057841",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"CROWLEY ISD  -  220912",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"DALLAS ISD  -  057905",299
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"DUNCANVILLE ISD  -  057907",124
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"ENNIS ISD  -  070903",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"FERRIS ISD  -  070905",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"GATEWAY CHARTER ACADEMY  -  057831",21
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"GOLDEN RULE CHARTER SCHOOL  -  057835",146
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"GRAND PRAIRIE ISD  -  057910",91
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"GREAT HEARTS TEXAS  -  015835",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",48
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"HARMONY PUBLIC SCHOOLS - NORTH TEXAS  -  1618",61
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"IDEA PUBLIC SCHOOLS  -  108807",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"INTERNATIONAL LEADERSHIP OF TEXAS (ILTEXAS)",203
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"IRVING ISD  -  057912",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"ITALY ISD  -  070907",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"KI CHARTER ACADEMY  -  105803",20
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"KIPP TEXAS PUBLIC SCHOOLS  -  227820",33
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"LA ACADEMIA DE ESTRELLAS  -  057839",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"LANCASTER ISD  -  057913",118
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"LEWISVILLE ISD  -  061902",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"LIFE SCHOOL  -  057807",992
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"LITTLE ELM ISD  -  061914",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"MANARA ACADEMY  -  057844",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"MANSFIELD ISD  -  220908",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"MAYPEARL ISD  -  070915",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"MESQUITE ISD  -  057914",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"MIDLOTHIAN ISD  -  070908",13
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON  -",96
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"NOVA ACADEMY SOUTHEAST  -  057827",15
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"PEGASUS SCHOOL OF LIBERAL ARTS AND SCIENCES",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"PIONEER TECHNOLOGY & ARTS ACADEMY  -  057850",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"PREMIER HIGH SCHOOLS  -  072801",10
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"RED OAK ISD  -  070911",55
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"RICHARDSON ISD  -  057916",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"ROSCOE COLLEGIATE ISD  -  177901",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"ST ANTHONY SCHOOL  -  057836",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXANS CAN ACADEMIES  -  057804",43
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXARKANA ISD  -  019907",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXAS COLLEGE PREPARATORY ACADEMIES  -  22180",13
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXAS LEADERSHIP PUBLIC SCHOOLS  -  226801",148
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXAS TECH UNIVERSITY K-12  -  152504",-999
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"TRINITY BASIN PREPARATORY  -  057813",33
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"UME PREPARATORY ACADEMY  -  057845",57
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"UPLIFT EDUCATION  -  057803",680
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"VILLAGE TECH SCHOOLS  -  057847",191
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"WAXAHACHIE FAITH FAMILY ACADEMY  -  070801",75
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"WAXAHACHIE ISD  -  070912",15
"2021-2022",10,"REGION X RICHARDSON","DESOTO ISD  -  057906","Traditional ISD/CSD",200,"Transfers Out To",100,"WEST ISD  -  161916",-999
