"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",100,"Transfers In From",100,"Beaumont ISD (123910)",-9999999
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",100,"Transfers In From",100,"Hardin ISD (146904)",-9999999
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",100,"Transfers In From",100,"Hardin-Jefferson ISD (100905)",6
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",100,"Transfers In From",100,"Hull-Daisetta ISD (146905)",-9999999
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",100,"Transfers In From",100,"Kountze ISD (100903)",-9999999
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",100,"Transfers In From",100,"Liberty ISD (146906)",-9999999
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",100,"Transfers In From",100,"Warren ISD (229904)",-9999999
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",100,"Transfers In From",200,,"."
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",100,"Transfers In From",200,"Total Transfers In",17
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",100,"Transfers In From",300,,"."
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",200,"Transfers Out To",100,"Cleveland ISD (146901)",-9999999
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",200,"Transfers Out To",100,"Hardin ISD (146904)",14
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",200,"Transfers Out To",100,"Hardin-Jefferson ISD (100905)",-9999999
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",200,"Transfers Out To",100,"Hull-Daisetta ISD (146905)",19
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",200,"Transfers Out To",100,"Kountze ISD (100903)",-9999999
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",200,"Transfers Out To",100,"Liberty ISD (146906)",-9999999
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",200,"Transfers Out To",100,"Sherman ISD (091906)",-9999999
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",200,"Transfers Out To",100,"Tarkington ISD (146907)",-9999999
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",200,"Transfers Out To",200,,"."
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",200,"Transfers Out To",200,"Total Transfers Out",42
"2015-16",05,"Region V Beaumont","West Hardin County CISD (100908)",200,"Transfers Out To",300,,"."

