T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Arlington ISD (220901)",49
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Birdville ISD (220902)",-999
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Carrollton-Farmers Branch ISD (057903)",36
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Cedar Hill ISD (057904)",-999
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Coppell ISD (057922)",-999
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Dallas ISD (057905)",69
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Denton ISD (061901)",-999
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Desoto ISD (057906)",-999
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Duncanville ISD (057907)",14
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Eagle Mt-Saginaw ISD (220918)",-999
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"El Paso ISD (071902)",-999
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Ferris ISD (070905)",-999
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Worth ISD (220905)",-999
"2019-2020",10,"Region X Richardson","Irving ISD (057912)","Traditional ISD/CSD",100,"Transfers In From",100,"Grand Prairie ISD (057910)",70
