T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",100,"Transfers In From",100,"China Spring ISD (161920)",10
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",100,"Transfers In From",100,"Gholson ISD (161925)",-999
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",100,"Transfers In From",100,"Hallsburg ISD (161924)",-999
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",100,"Transfers In From",100,"La Vega ISD (161906)",10
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",100,"Transfers In From",100,"Marlin ISD (073903)",-999
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",100,"Transfers In From",100,"Midway ISD (161903)",-999
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",100,"Transfers In From",100,"Rosebud-Lott ISD (073905)",-999
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",100,"Transfers In From",100,"Waco ISD (161914)",13
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",40
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",200,"Transfers Out To",100,"Abbott ISD (109901)",-999
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",200,"Transfers Out To",100,"Aquilla ISD (109912)",-999
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",200,"Transfers Out To",100,"Axtell ISD (161918)",-999
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bosqueville ISD (161923)",43
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bruceville-Eddy ISD (161919)",-999
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",200,"Transfers Out To",100,"China Spring ISD (161920)",-999
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",200,"Transfers Out To",100,"Gholson ISD (161925)",20
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsburg ISD (161924)",-999
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",-999
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony Science Acad (Waco) (161807)",16
"2020-2021",12,"Region XII Waco","Connally ISD (161921)","Traditional ISD/CSD",200,"Transfers Out To",100,"La Vega ISD (161906)",10
