"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",100,"Bells ISD (091901)",-999
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",100,"Collinsville ISD (091902)",-999
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",100,"Denison ISD (091903)",20
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",100,"Gainesville ISD (049901)",-999
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",100,"Howe ISD (091905)",-999
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",100,"Pottsboro ISD (091913)",12
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",100,"Sherman ISD (091906)",118
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",100,"Tom Bean ISD (091918)",-999
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",100,"Van Alstyne ISD (091908)",-999
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",100,"Whitesboro ISD (091909)",34
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",201
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Callisburg ISD (049905)",-999
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Collinsville ISD (091902)",-999
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Denison ISD (091903)",-999
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Gunter ISD (091917)",16
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Howe ISD (091905)",11
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Pottsboro ISD (091913)",10
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-999
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Sherman ISD (091906)",47
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Walnut Bend ISD (049908)",-999
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Whitesboro ISD (091909)",41
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",143
"2017-2018",10,"Region X Richardson","S And S CISD (091914)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

