"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Cleburne ISD (126903)",-9999999
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Clifton ISD (018901)",20
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Cranfills Gap ISD (018908)",17
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Iredell ISD (018906)",-9999999
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Kopperl ISD (018907)",-9999999
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Morgan ISD (018903)",15
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Walnut Springs ISD (018905)",5
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Whitney ISD (109911)",-9999999
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",200,"","."
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",200,"Total Transfers In",65
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",300,"","."
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Brazos River Charter School (213801)",-9999999
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"China Spring ISD (161920)",-9999999
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Clifton ISD (018901)",8
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Cranfills Gap ISD (018908)",-9999999
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Iredell ISD (018906)",8
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Kopperl ISD (018907)",5
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Morgan ISD (018903)",-9999999
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Valley Mills ISD (018904)",-9999999
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Walnut Springs ISD (018905)",-9999999
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",200,"","."
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",200,"Total Transfers Out",34
"2012-13",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",300,"","."

