T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Austin ISD (227901)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Belton ISD (014903)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Bruceville-Eddy ISD (161919)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Coupland ISD (246914)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Elgin ISD (011902)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Georgetown ISD (246904)",23
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Granger ISD (246905)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Jarrell ISD (246907)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Leander ISD (246913)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Lexington ISD (144902)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Liberty Hill ISD (246908)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Manor ISD (227907)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Pflugerville ISD (227904)",52
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Rockdale ISD (166904)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Round Rock ISD (246909)",66
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Taylor ISD (246911)",27
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",100,"Thrall ISD (246912)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",200,,0
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",202
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",100,"Transfers In From",300,,0
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin Achieve Public Schools (227825)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin Discovery School (227821)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin ISD (227901)",13
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Axtell ISD (161918)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Chaparral Star Academy (227814)",13
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Coupland ISD (246914)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Georgetown ISD (246904)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Goodwater Montessori School (246802)",17
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Granger ISD (246905)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony Science Academy (Austin) (227816)",23
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Holland ISD (014905)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",25
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jubilee Academies (015822)",17
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Killeen ISD (014906)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Kipp Texas Public Schools (227820)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lake Travis ISD (227913)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Liberty Hill ISD (246908)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Manor ISD (227907)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Meridian World School LLC (246801)",112
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"NYOS Charter School (227804)",19
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Orenda Charter School (014804)",151
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Pflugerville ISD (227904)",66
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",25
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Priority Charter Schools (014803)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Promesa Public Schools (227824)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Rockdale ISD (166904)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Round Rock ISD (246909)",104
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Taylor ISD (246911)",37
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Temple ISD (014909)",-999
"2018-2019",13,"Region XIII Austin","Hutto ISD (246906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-999
