"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",100,"Transfers In From",100,"Belton ISD (014903)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",100,"Transfers In From",100,"Bryan ISD (021902)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",100,"Transfers In From",100,"Buckholts ISD (166907)",18
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",100,"Transfers In From",100,"Milano ISD (166903)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",100,"Transfers In From",100,"Rockdale ISD (166904)",9
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",100,"Transfers In From",100,"Rosebud-Lott ISD (073905)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",100,"Transfers In From",100,"Temple ISD (014909)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",100,"Transfers In From",100,"Thorndale ISD (166905)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",100,"Transfers In From",200,"","."
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",100,"Transfers In From",200,"Total Transfers In",38
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",100,"Transfers In From",300,"","."
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"Buckholts ISD (166907)",39
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"Gause ISD (166902)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"Holland ISD (014905)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"Milano ISD (166903)",9
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"Mullin ISD (167902)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"Mumford ISD (198906)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"Priority Charter Schools (014803)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"Rockdale ISD (166904)",6
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"Rogers ISD (014907)",10
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"Rosebud-Lott ISD (073905)",5
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",100,"Westphalia ISD (073904)",-9999999
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",200,"","."
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",200,"Total Transfers Out",85
"2014-15",06,"Region VI Huntsville","Cameron ISD (166901)",200,"Transfers Out To",300,"","."

