T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",100,"Transfers In From",100,"Canutillo ISD (071907)",-999
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",100,"Transfers In From",100,"Clint ISD (071901)",295
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",100,"Transfers In From",100,"Dell City ISD (115903)",-999
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",100,"Transfers In From",100,"El Paso ISD (071902)",108
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",100,"Transfers In From",100,"Fabens ISD (071903)",-999
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",100,"Transfers In From",100,"San Elizario ISD (071904)",57
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",100,"Transfers In From",100,"Tornillo ISD (071908)",-999
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",100,"Transfers In From",100,"Ysleta ISD (071905)",337
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",811
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Burnham Wood Charter School Distri (071801)",47
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Canutillo ISD (071907)",-999
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Clint ISD (071901)",213
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",200,"Transfers Out To",100,"El Paso Academy (071804)",59
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",200,"Transfers Out To",100,"El Paso ISD (071902)",533
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",200,"Transfers Out To",100,"El Paso Leadership Academy (071810)",12
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Fabens ISD (071903)",55
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",52
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony Science Acad (El Paso) (071806)",829
"2019-2020",19,"Region XIX El Paso","Socorro ISD (071909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",984
