T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Academy ISD (014901)",14
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Bruceville-Eddy ISD (161919)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Buckholts ISD (166907)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Cameron ISD (166901)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Copperas Cove ISD (050910)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Florence ISD (246902)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Gatesville ISD (050902)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Jarrell ISD (246907)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Killeen ISD (014906)",146
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Lorena ISD (161907)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"McGregor ISD (161909)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Midway ISD (161903)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Moody ISD (161910)",23
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Rogers ISD (014907)",14
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Round Rock ISD (246909)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Salado ISD (014908)",15
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Temple ISD (014909)",214
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",100,"Troy ISD (014910)",17
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",471
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Academy ISD (014901)",25
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Burnet CISD (027903)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cameron ISD (166901)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Copperas Cove ISD (050910)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Gatesville ISD (050902)",18
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Georgetown ISD (246904)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Great Hearts Texas (015835)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",16
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Holland ISD (014905)",22
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hutto ISD (246906)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"International Leadership Of Texas (057848)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jarrell ISD (246907)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Killeen ISD (014906)",46
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lake Granbury Academy Charter Scho (111801)",-999
"2020-2021",12,"Region XII Waco","Belton ISD (014903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Manor ISD (227907)",-999
