T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Austin ISD (227901)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Burnet CISD (027903)",14
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Connally ISD (161921)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Del Valle ISD (227910)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Dripping Springs ISD (105904)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Florence ISD (246902)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Georgetown ISD (246904)",37
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Jarrell ISD (246907)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Killeen ISD (014906)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Lago Vista ISD (227912)",10
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Lake Travis ISD (227913)",11
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Lampasas ISD (141901)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Liberty Hill ISD (246908)",52
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Llano ISD (150901)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Manor ISD (227907)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Marble Falls ISD (027904)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Pflugerville ISD (227904)",23
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Round Rock ISD (246909)",86
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Union Hill ISD (230904)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Victoria ISD (235902)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Wichita Falls ISD (243905)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",263
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin Discovery School (227821)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin ISD (227901)",41
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Basis Texas (015834)",47
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Burnet CISD (027903)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cedars International Academy (227817)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Chaparral Star Academy (227814)",34
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Del Valle ISD (227910)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Dripping Springs ISD (105904)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Duncanville ISD (057907)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Eanes ISD (227909)",13
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Florence ISD (246902)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Georgetown ISD (246904)",19
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Goodwater Montessori School (246802)",41
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",22
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",94
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony Science Academy (Austin) (227816)",386
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hutto ISD (246906)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",30
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jubilee Academies (015822)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Killeen ISD (014906)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Kipp Texas Public Schools (227820)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lago Vista ISD (227912)",32
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lake Travis ISD (227913)",17
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lampasas ISD (141901)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lexington ISD (144902)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Liberty Hill ISD (246908)",54
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Manor ISD (227907)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Marble Falls ISD (027904)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Meridian World School LLC (246801)",201
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"NYOS Charter School (227804)",12
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Orenda Charter School (014804)",56
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Pflugerville ISD (227904)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",20
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Priority Charter Schools (014803)",135
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Promesa Public Schools (227824)",-999
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Round Rock ISD (246909)",177
"2020-2021",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texarkana ISD (019907)",-999
