T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"ALDINE ISD  -  101902",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"ANDERSON-SHIRO CISD  -  093901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"ANGLETON ISD  -  020902",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"BRAZOSPORT ISD  -  020905",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"BRENHAM ISD  -  239901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"BUFFALO ISD  -  145901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"BURTON ISD  -  239903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"CALDWELL ISD  -  026901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"CALVERT ISD  -  198902",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"CAMERON ISD  -  166901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"CEDAR HILL ISD  -  057904",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"COLLEGE STATION ISD  -  021901",108
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"CONROE ISD  -  170902",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"CORPUS CHRISTI ISD  -  178904",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"DALLAS ISD  -  057905",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"FORT BEND ISD  -  079907",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"FRANKLIN ISD  -  198903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"GROESBECK ISD  -  147902",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"HEARNE ISD  -  198905",18
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"HOUSTON ISD  -  101912",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"HUMBLE ISD  -  101913",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"HUNTSVILLE ISD  -  236902",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"IOLA ISD  -  093903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"IOWA PARK CISD  -  243903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"KATY ISD  -  101914",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"KLEIN ISD  -  101915",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"LAMAR CISD  -  079901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"LEANDER ISD  -  246913",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"MADISONVILLE CISD  -  154901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"MESQUITE ISD  -  057914",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"MIDLAND ISD  -  165901",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"MILANO ISD  -  166903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"NAVASOTA ISD  -  093904",10
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"NORMANGEE ISD  -  145906",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"NORTH ZULCH ISD  -  154903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"NORTHWEST ISD  -  061911",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"PASADENA ISD  -  101917",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"PLANO ISD  -  043910",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"SNOOK ISD  -  026903",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"SOMERVILLE ISD  -  026902",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"SPRING ISD  -  101919",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"THORNDALE ISD  -  166905",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"WICHITA FALLS ISD  -  243905",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",100,"WILLIS ISD  -  170904",-999
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",208
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2022-2023",06,"REGION VI HUNTSVILLE","BRYAN ISD  -  021902","Traditional ISD/CSD",200,"Transfers Out To",100,"ALDINE ISD  -  101902",-999
