"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",100,"Central Heights ISD (174908)",11
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",100,"Douglass ISD (174911)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",100,"Garrison ISD (174903)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",100,"Henderson ISD (201902)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",100,"Jacksonville ISD (037904)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",100,"Laneville ISD (201903)",21
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",100,"Mount Enterprise ISD (201907)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",100,"Nacogdoches ISD (174904)",29
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",100,"Rusk ISD (037907)",10
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",100,"Woden ISD (174906)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",89
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Central Heights ISD (174908)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Douglass ISD (174911)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Henderson ISD (201902)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hudson ISD (003902)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jacksonville ISD (037904)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Laneville ISD (201903)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Mount Enterprise ISD (201907)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Rusk ISD (037907)",-999
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",27
"2017-2018",07,"Region VII Kilgore","Cushing ISD (174902)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

