T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"AUSTIN ISD  -  227901",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"DEL VALLE ISD  -  227910",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"ELGIN ISD  -  011902",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"GIDDINGS ISD  -  144901",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"HAYS CISD  -  105906",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"LA GRANGE ISD  -  075902",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"LEANDER ISD  -  246913",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"LEXINGTON ISD  -  144902",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"LOCKHART ISD  -  028902",16
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"MANOR ISD  -  227907",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"NEW BRAUNFELS ISD  -  046901",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"PFLUGERVILLE ISD  -  227904",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"ROUND ROCK ISD  -  246909",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"SMITHVILLE ISD  -  011904",24
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",100,"WAELDER ISD  -  089905",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",83
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"AUSTIN ACHIEVE PUBLIC SCHOOLS  -  227825",20
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"AUSTIN DISCOVERY SCHOOL  -  227821",21
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"AUSTIN ISD  -  227901",68
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"CEDARS INTERNATIONAL ACADEMY  -  227817",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"COMPASS ROSE PUBLIC SCHOOLS  -  015838",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"COUPLAND ISD  -  246914",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"DEL VALLE ISD  -  227910",22
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"DIME BOX ISD  -  144903",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"EANES ISD  -  227909",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"ELGIN ISD  -  011902",14
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"GIDDINGS ISD  -  144901",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"GRAPEVINE-COLLEYVILLE ISD  -  220906",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"GREAT HEARTS TEXAS  -  015835",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",39
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS  -  22",23
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"IDEA PUBLIC SCHOOLS  -  108807",198
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"KIPP TEXAS PUBLIC SCHOOLS  -  227820",114
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"LA GRANGE ISD  -  075902",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"LEXINGTON ISD  -  144902",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"LOCKHART ISD  -  028902",10
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"MANOR ISD  -  227907",16
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"MCDADE ISD  -  011905",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"NYOS CHARTER SCHOOL  -  227804",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"PFLUGERVILLE ISD  -  227904",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"PREMIER HIGH SCHOOLS  -  072801",-999
"2021-2022",13,"REGION XIII AUSTIN","BASTROP ISD  -  011901","Traditional ISD/CSD",200,"Transfers Out To",100,"ROSCOE COLLEGIATE ISD  -  177901",10
