"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",100,"Abbott ISD (109901)",10
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",100,"Bynum ISD (109902)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",100,"Dawson ISD (175904)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",100,"Hallsburg ISD (161924)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",100,"Hillsboro ISD (109904)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",100,"Hubbard ISD (109905)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",100,"Malone ISD (109908)",30
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",100,"Midway ISD (161903)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",100,"Mount Calm ISD (109910)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",100,"Waco ISD (161914)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",100,"West ISD (161916)",25
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",101
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Abbott ISD (109901)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Dawson ISD (175904)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hubbard ISD (109905)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Malone ISD (109908)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Mount Calm ISD (109910)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",200,"Transfers Out To",100,"West ISD (161916)",-999
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",16
"2017-2018",12,"Region XII Waco","Penelope ISD (109914)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

