"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Alamo Heights ISD (015901)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Comal ISD (046902)",34
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"East Central ISD (015911)",9
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Ft Sam Houston ISD (015914)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Gonzales ISD (089901)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Judson ISD (015916)",380
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"La Vernia ISD (247903)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Marion ISD (094904)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"New Braunfels ISD (046901)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"North East ISD (015910)",57
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Northside ISD (015915)",12
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Poteet ISD (007906)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"San Antonio ISD (015907)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Schertz-Cibolo-U City ISD (094902)",373
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Seguin ISD (094901)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Southwest ISD (015912)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",200,"","."
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",200,"Total Transfers In",884
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",300,"","."
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"Ft Sam Houston ISD (015914)",6
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"Harmony Science Acad (San Antonio) (015828)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"North East ISD (015910)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"Schertz-Cibolo-U City ISD (094902)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"Southwest Preparatory School (015807)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"Texarkana ISD (019907)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"University Of Texas University Cha (227806)",-9999999
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",200,"","."
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",200,"Total Transfers Out",16
"2013-14",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",300,"","."

