"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"Apple Springs ISD (228905)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"Central ISD (003907)",27
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"Corrigan-Camden ISD (187904)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"Diboll ISD (003905)",11
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"Douglass ISD (174911)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"Etoile ISD (174910)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"Hudson ISD (003902)",31
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"Huntington ISD (003904)",29
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"Kennard ISD (113906)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"Nacogdoches ISD (174904)",9
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"San Augustine ISD (203901)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"Wells ISD (037909)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",100,"Zavalla ISD (003906)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",200,"","."
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",200,"Total Transfers In",126
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",100,"Transfers In From",300,"","."
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Alief ISD (101903)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Apple Springs ISD (228905)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Brenham ISD (239901)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Centerville ISD (228904)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Central ISD (003907)",58
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Corrigan-Camden ISD (187904)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Crosby ISD (101906)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Cushing ISD (174902)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Dallas ISD (057905)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Desoto ISD (057906)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Diboll ISD (003905)",39
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Gladewater ISD (092901)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Harmony Science Academy (101846)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Houston ISD (101912)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Hudson ISD (003902)",167
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Huntington ISD (003904)",69
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Leggett ISD (187906)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Mullin ISD (167902)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Nacogdoches ISD (174904)",6
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Pineywoods Community Academy (003801)",648
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",8
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Vernon ISD (244903)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Wells ISD (037909)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",100,"Zavalla ISD (003906)",-9999999
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",200,"","."
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",200,"Total Transfers Out",1023
"2014-15",07,"Region VII Kilgore","Lufkin ISD (003903)",200,"Transfers Out To",300,"","."

