"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Aldine ISD (101902)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Alvin ISD (020901)",76
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Brazosport ISD (020905)",83
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Channelview ISD (101905)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Clear Creek ISD (084910)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Columbia-Brazoria ISD (020907)",23
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Danbury ISD (020904)",21
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Fort Bend ISD (079907)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Friendswood ISD (084911)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Houston ISD (101912)",5
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Natalia ISD (163903)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Pasadena ISD (101917)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Pearland ISD (020908)",41
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Santa Fe ISD (084909)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Spring Branch ISD (101920)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Spring ISD (101919)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Sweeny ISD (020906)",8
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Van Vleck ISD (158906)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",100,"Vernon ISD (244903)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",200,"","."
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",200,"Total Transfers In",275
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",100,"Transfers In From",300,"","."
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Alvin ISD (020901)",14
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Brazosport ISD (020905)",86
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Brenham ISD (239901)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Columbia-Brazoria ISD (020907)",8
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Danbury ISD (020904)",13
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Galveston ISD (084902)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Harmony Science Academy (101846)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Houston ISD (101912)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Judson ISD (015916)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Needville ISD (079906)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Northwest ISD (061911)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Pearland ISD (020908)",6
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Shekinah Radiance Academy (015819)",6
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Step Charter School (101859)",-9999999
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",7
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",200,"","."
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",200,"Total Transfers Out",153
"2012-13",04,"Region IV Houston","Angleton ISD (020902)",200,"Transfers Out To",300,"","."

