"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Aldine ISD (101902)",15
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Alief ISD (101903)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Anderson-Shiro CISD (093901)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Brenham ISD (239901)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Bryan ISD (021902)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Channelview ISD (101905)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Clear Creek ISD (084910)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Cleveland ISD (146901)",6
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Coldspring-Oakhurst CISD (204901)",7
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"College Station ISD (021901)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Goodrich ISD (187903)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Groveton ISD (228901)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Hardin ISD (146904)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Hempstead ISD (237902)",5
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Houston ISD (101912)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Humble ISD (101913)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Huntsville ISD (236902)",8
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Klein ISD (101915)",80
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Livingston ISD (187907)",12
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Magnolia ISD (170906)",107
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Montgomery ISD (170903)",55
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Navasota ISD (093904)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"New Caney ISD (170908)",47
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"New Waverly ISD (236901)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Onalaska ISD (187910)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Shepherd ISD (204904)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Splendora ISD (170907)",13
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Spring ISD (101919)",78
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Springtown ISD (184902)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Tarkington ISD (146907)",-9999999
"2012-13",06,"Region VI Huntsville","Conroe ISD (170902)",100,"Transfers In From",100,"Tomball ISD (101921)",17
