"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",100,"Transfers In From",100,"Flatonia ISD (075901)",5
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",100,"Transfers In From",100,"Gonzales ISD (089901)",-9999999
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",100,"Transfers In From",100,"Hallettsville ISD (143901)",6
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",100,"Transfers In From",100,"Shiner ISD (143903)",-9999999
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",100,"Transfers In From",100,"Vysehrad ISD (143904)",-9999999
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",100,"Transfers In From",100,"Waelder ISD (089905)",7
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",100,"Transfers In From",200,,"."
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",100,"Transfers In From",200,"Total Transfers In",24
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",100,"Transfers In From",300,,"."
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",200,"Transfers Out To",100,"Flatonia ISD (075901)",11
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",200,"Transfers Out To",100,"Hallettsville ISD (143901)",10
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",200,"Transfers Out To",100,"Schulenburg ISD (075903)",-9999999
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",200,"Transfers Out To",100,"Shiner ISD (143903)",5
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",200,"Transfers Out To",100,"Vysehrad ISD (143904)",6
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",200,"Transfers Out To",200,,"."
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2015-16",03,"Region III Victoria","Moulton ISD (143902)",200,"Transfers Out To",300,,"."

