T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"BARTLETT ISD  -  014902",10
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"BELTON ISD  -  014903",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"FLORENCE ISD  -  246902",11
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"GEORGETOWN ISD  -  246904",22
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"GRANGER ISD  -  246905",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"HOLLAND ISD  -  014905",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"KILLEEN ISD  -  014906",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"LAGO VISTA ISD  -  227912",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"LIBERTY HILL ISD  -  246908",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"ROGERS ISD  -  014907",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"ROUND ROCK ISD  -  246909",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"SALADO ISD  -  014908",10
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"TAYLOR ISD  -  246911",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",100,"TEMPLE ISD  -  014909",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",80
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",200,"Transfers Out To",100,"AUSTIN ACHIEVE PUBLIC SCHOOLS  -  227825",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",200,"Transfers Out To",100,"BELTON ISD  -  014903",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",200,"Transfers Out To",100,"CHAPARRAL STAR ACADEMY  -  227814",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",200,"Transfers Out To",100,"FLORENCE ISD  -  246902",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",200,"Transfers Out To",100,"GEORGETOWN ISD  -  246904",38
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",200,"Transfers Out To",100,"GOODWATER MONTESSORI SCHOOL  -  246802",22
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",200,"Transfers Out To",100,"GRANGER ISD  -  246905",-999
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",16
"2021-2022",13,"REGION XIII AUSTIN","JARRELL ISD  -  246907","Traditional ISD/CSD",200,"Transfers Out To",100,"HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS  -  22",-999
