"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",100,"Austin ISD (227901)",46
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",100,"Blanco ISD (016902)",-9999999
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",100,"Comal ISD (046902)",-9999999
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",100,"Eanes ISD (227909)",-9999999
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",100,"Hays CISD (105906)",16
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",100,"Johnson City ISD (016901)",17
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",100,"Lake Travis ISD (227913)",16
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",100,"Marble Falls ISD (027904)",-9999999
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",100,"Pflugerville ISD (227904)",-9999999
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",100,"San Marcos CISD (105902)",-9999999
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",100,"Wimberley ISD (105905)",14
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",200,,"."
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",200,"Total Transfers In",122
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",100,"Transfers In From",300,,"."
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",100,"Austin ISD (227901)",6
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",100,"Eanes ISD (227909)",14
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",-9999999
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",100,"Hays CISD (105906)",5
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",100,"Idea Public Schools (108807)",-9999999
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",100,"Katherine Anne Porter School (105801)",30
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",100,"Lake Travis ISD (227913)",10
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",100,"University Of Texas University Cha (227806)",21
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",100,"Wimberley ISD (105905)",15
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",200,,"."
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",200,"Total Transfers Out",111
"2015-16",13,"Region XIII Austin","Dripping Springs ISD (105904)",200,"Transfers Out To",300,,"."

