"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"Aldine ISD (101902)",-9999999
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"Arlington ISD (220901)",5
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"Bastrop ISD (011901)",-9999999
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"Brenham ISD (239901)",-9999999
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"Brownsville ISD (031901)",-9999999
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"Clear Creek ISD (084910)",-9999999
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"Conroe ISD (170902)",-9999999
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"Corsicana ISD (175903)",-9999999
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",5
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"Dallas ISD (057905)",-9999999
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"Denton ISD (061901)",-9999999
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"East Bernard ISD (241902)",-9999999
"2015-16",18,"Region XVIII Midland","Iraan-Sheffield ISD (186903)",100,"Transfers In From",100,"El Paso ISD (071902)",-9999999
