"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",100,"Big Sandy ISD (230901)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",100,"Chapel Hill ISD (225906)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",100,"Daingerfield-Lone Star ISD (172902)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",100,"Gilmer ISD (230902)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",100,"Hughes Springs ISD (034903)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",100,"Mount Pleasant ISD (225902)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",100,"Mount Vernon ISD (080901)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",100,"Pewitt CISD (172905)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",100,"Quitman ISD (250904)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",100,"Rivercrest ISD (194903)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",100,"Union Hill ISD (230904)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",100,"Winnsboro ISD (250907)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",56
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Chapel Hill ISD (225906)",36
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Daingerfield-Lone Star ISD (172902)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Gilmer ISD (230902)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Gladewater ISD (092901)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harts Bluff ISD (225907)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hughes Springs ISD (034903)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Mount Pleasant ISD (225902)",29
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Mount Vernon ISD (080901)",10
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ore City ISD (230903)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Pewitt CISD (172905)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Rivercrest ISD (194903)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Saltillo ISD (112909)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texarkana ISD (019907)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Union Hill ISD (230904)",13
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Winfield ISD (225905)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Winnsboro ISD (250907)",-999
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",121
"2017-2018",08,"Region VIII Mt Pleasant","Pittsburg ISD (032902)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

