T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"Comal ISD (046902)",-999
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"Edgewood ISD (015905)",-999
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"Floresville ISD (247901)",19
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"Harlandale ISD (015904)",-999
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"Judson ISD (015916)",29
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"Klein ISD (101915)",-999
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"La Joya ISD (108912)",-999
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"La Vernia ISD (247903)",29
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"Marion ISD (094904)",-999
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"Navarro ISD (094903)",-999
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"New Braunfels ISD (046901)",-999
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"North East ISD (015910)",21
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"Northside ISD (015915)",20
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"Pleasanton ISD (007905)",-999
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"Poteet ISD (007906)",-999
"2018-2019",20,"Region XX San Antonio","East Central ISD (015911)","Traditional ISD/CSD",100,"Transfers In From",100,"San Antonio ISD (015907)",61
