"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",12,"Region XII Waco","Dew ISD (081906)",100,"Transfers In From",100,"Buffalo ISD (145901)",19
"2012-13",12,"Region XII Waco","Dew ISD (081906)",100,"Transfers In From",100,"Centerville ISD (145902)",-9999999
"2012-13",12,"Region XII Waco","Dew ISD (081906)",100,"Transfers In From",100,"Fairfield ISD (081902)",17
"2012-13",12,"Region XII Waco","Dew ISD (081906)",100,"Transfers In From",100,"Groesbeck ISD (147902)",-9999999
"2012-13",12,"Region XII Waco","Dew ISD (081906)",100,"Transfers In From",100,"Mexia ISD (147903)",-9999999
"2012-13",12,"Region XII Waco","Dew ISD (081906)",100,"Transfers In From",100,"Oakwood ISD (145907)",-9999999
"2012-13",12,"Region XII Waco","Dew ISD (081906)",100,"Transfers In From",100,"Teague ISD (081904)",25
"2012-13",12,"Region XII Waco","Dew ISD (081906)",100,"Transfers In From",200,"","."
"2012-13",12,"Region XII Waco","Dew ISD (081906)",100,"Transfers In From",200,"Total Transfers In",69
"2012-13",12,"Region XII Waco","Dew ISD (081906)",100,"Transfers In From",300,"","."
"2012-13",12,"Region XII Waco","Dew ISD (081906)",200,"Transfers Out To",100,"Buffalo ISD (145901)",-9999999
"2012-13",12,"Region XII Waco","Dew ISD (081906)",200,"Transfers Out To",100,"Fairfield ISD (081902)",29
"2012-13",12,"Region XII Waco","Dew ISD (081906)",200,"Transfers Out To",100,"Leon ISD (145911)",-9999999
"2012-13",12,"Region XII Waco","Dew ISD (081906)",200,"Transfers Out To",100,"Teague ISD (081904)",28
"2012-13",12,"Region XII Waco","Dew ISD (081906)",200,"Transfers Out To",200,"","."
"2012-13",12,"Region XII Waco","Dew ISD (081906)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2012-13",12,"Region XII Waco","Dew ISD (081906)",200,"Transfers Out To",300,"","."

