"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",100,"Transfers In From",100,"Alief ISD (101903)",-9999999
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",100,"Transfers In From",100,"Anson ISD (127901)",-9999999
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",100,"Transfers In From",100,"Lueders-Avoca ISD (127905)",10
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",100,"Transfers In From",100,"Paint Creek ISD (104907)",14
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",100,"Transfers In From",100,"Rule ISD (104903)",8
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",100,"Transfers In From",200,"","."
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",100,"Transfers In From",300,"","."
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",100,"Abilene ISD (221901)",-9999999
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",100,"Anson ISD (127901)",-9999999
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",100,"Austin ISD (227901)",-9999999
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",100,"Haskell CISD (104901)",-9999999
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",100,"Hawley ISD (127904)",-9999999
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",100,"Lueders-Avoca ISD (127905)",13
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",100,"Northwest ISD (061911)",-9999999
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",100,"Paint Creek ISD (104907)",35
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",100,"San Angelo ISD (226903)",-9999999
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",100,"Wichita Falls ISD (243905)",-9999999
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",200,"","."
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",200,"Total Transfers Out",60
"2013-14",14,"Region XIV Abilene","Stamford ISD (127906)",200,"Transfers Out To",300,"","."

