T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",100,"Transfers In From",100,"ATLANTA ISD  -  034901",196
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",100,"Transfers In From",100,"BLOOMBURG ISD  -  034909",46
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",100,"Transfers In From",100,"LIBERTY-EYLAU ISD  -  019908",-999
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",100,"Transfers In From",100,"LINDEN-KILDARE CISD  -  034905",21
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",100,"Transfers In From",100,"MCLEOD ISD  -  034906",-999
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",100,"Transfers In From",100,"PLEASANT GROVE ISD  -  019912",-999
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",100,"Transfers In From",100,"TEXARKANA ISD  -  019907",10
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",287
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",100,"ATLANTA ISD  -  034901",202
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",100,"BLOOMBURG ISD  -  034909",16
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",-999
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",100,"HUGHES SPRINGS ISD  -  034903",-999
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",100,"KARNES CITY ISD  -  128901",-999
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",100,"LIBERTY-EYLAU ISD  -  019908",-999
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",100,"LINDEN-KILDARE CISD  -  034905",-999
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",100,"MCLEOD ISD  -  034906",-999
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",100,"REDWATER ISD  -  019906",-999
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",100,"ROSCOE COLLEGIATE ISD  -  177901",-999
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXARKANA ISD  -  019907",-999
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",252
"2022-2023",08,"REGION VIII MT PLEASANT","QUEEN CITY ISD  -  034907","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

 -999 indicates counts or percentages are not available (i.e. masked) to comply with the Family Educational Rights and Privacy Act (FERPA).

Masked numbers are typically small although larger numbers may be masked to prevent imputation.

The REPORT_NUMBER column and the LINE_GROUP_NUMBER column are added to assist sorting and filtering of rows in the file.

