"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",100,"Transfers In From",100,"Abilene ISD (221901)",7
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",100,"Transfers In From",100,"Jim Ned CISD (221911)",-9999999
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",100,"Transfers In From",100,"Merkel ISD (221904)",82
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",100,"Transfers In From",100,"Roby CISD (076903)",-9999999
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",100,"Transfers In From",100,"Sweetwater ISD (177902)",7
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",100,"Transfers In From",200,"","."
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",100,"Transfers In From",300,"","."
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",200,"Transfers Out To",100,"Abilene ISD (221901)",-9999999
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",200,"Transfers Out To",100,"Hamlin ISD (127903)",-9999999
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",200,"Transfers Out To",100,"Merkel ISD (221904)",12
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",200,"Transfers Out To",100,"Sweetwater ISD (177902)",-9999999
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",200,"Transfers Out To",200,"","."
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",200,"Transfers Out To",200,"Total Transfers Out",17
"2013-14",14,"Region XIV Abilene","Trent ISD (221905)",200,"Transfers Out To",300,"","."

