"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",100,"Aldine ISD (101902)",48
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",100,"Conroe ISD (170902)",23
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",38
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",100,"Houston ISD (101912)",5
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",100,"Humble ISD (101913)",-9999999
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",100,"Huntsville ISD (236902)",-9999999
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",100,"Magnolia ISD (170906)",14
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",100,"Montgomery ISD (170903)",-9999999
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",100,"North Forest ISD (101909)",-9999999
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",100,"Spring ISD (101919)",80
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",100,"Tomball ISD (101921)",18
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",200,"","."
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",200,"Total Transfers In",235
"2012-13",04,"Region IV Houston","Klein ISD (101915)",100,"Transfers In From",300,"","."
"2012-13",04,"Region IV Houston","Klein ISD (101915)",200,"Transfers Out To",100,"Abilene ISD (221901)",-9999999
"2012-13",04,"Region IV Houston","Klein ISD (101915)",200,"Transfers Out To",100,"Academy For Academic Excellence (057814)",-9999999
"2012-13",04,"Region IV Houston","Klein ISD (101915)",200,"Transfers Out To",100,"Aldine ISD (101902)",89
"2012-13",04,"Region IV Houston","Klein ISD (101915)",200,"Transfers Out To",100,"Alief ISD (101903)",-9999999
