"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",100,"Transfers In From",100,"Como-Pickton CISD (112908)",10
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",100,"Transfers In From",100,"Mount Vernon ISD (080901)",12
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",100,"Transfers In From",100,"Sulphur Bluff ISD (112910)",-9999999
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",100,"Transfers In From",100,"Sulphur Springs ISD (112901)",8
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",100,"Transfers In From",200,"","."
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",100,"Transfers In From",300,"","."
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",200,"Transfers Out To",100,"Como-Pickton CISD (112908)",-9999999
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",200,"Transfers Out To",100,"Greenville ISD (116905)",-9999999
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",200,"Transfers Out To",100,"Linden-Kildare CISD (034905)",-9999999
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",200,"Transfers Out To",100,"Mount Vernon ISD (080901)",-9999999
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",200,"Transfers Out To",100,"Sulphur Springs ISD (112901)",-9999999
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",200,"Transfers Out To",100,"Yantis ISD (250905)",-9999999
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",200,"Transfers Out To",200,"","."
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",200,"Transfers Out To",200,"Total Transfers Out",14
"2012-13",08,"Region VIII Mt Pleasant","Saltillo ISD (112909)",200,"Transfers Out To",300,"","."

