T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",100,"Transfers In From",100,"CANUTILLO ISD  -  071907",-999
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",100,"Transfers In From",100,"CLINT ISD  -  071901",521
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",100,"Transfers In From",100,"DELL CITY ISD  -  115903",-999
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",100,"Transfers In From",100,"EL PASO ISD  -  071902",156
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",100,"Transfers In From",100,"FABENS ISD  -  071903",12
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",100,"Transfers In From",100,"FT HANCOCK ISD  -  115901",-999
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",100,"Transfers In From",100,"SAN ELIZARIO ISD  -  071904",88
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",100,"Transfers In From",100,"TORNILLO ISD  -  071908",-999
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",100,"Transfers In From",100,"YSLETA ISD  -  071905",520
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",1314
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",200,"Transfers Out To",100,"AUSTIN ISD  -  227901",-999
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",200,"Transfers Out To",100,"BROOKS ACADEMIES OF TEXAS  -  015830",-999
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",200,"Transfers Out To",100,"BURNHAM WOOD CHARTER SCHOOL DISTRICT  -  0718",113
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",200,"Transfers Out To",100,"CANUTILLO ISD  -  071907",-999
"2021-2022",19,"REGION XIX EL PASO","SOCORRO ISD  -  071909","Traditional ISD/CSD",200,"Transfers Out To",100,"CANYON ISD  -  191901",-999
