"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",10,"Region X Richardson","Ector ISD (074905)",100,"Transfers In From",100,"Bells ISD (091901)",-9999999
"2012-13",10,"Region X Richardson","Ector ISD (074905)",100,"Transfers In From",100,"Bonham ISD (074903)",105
"2012-13",10,"Region X Richardson","Ector ISD (074905)",100,"Transfers In From",100,"Denison ISD (091903)",-9999999
"2012-13",10,"Region X Richardson","Ector ISD (074905)",100,"Transfers In From",100,"Savoy ISD (074911)",14
"2012-13",10,"Region X Richardson","Ector ISD (074905)",100,"Transfers In From",100,"Sherman ISD (091906)",-9999999
"2012-13",10,"Region X Richardson","Ector ISD (074905)",100,"Transfers In From",100,"Trenton ISD (074912)",-9999999
"2012-13",10,"Region X Richardson","Ector ISD (074905)",100,"Transfers In From",200,"","."
"2012-13",10,"Region X Richardson","Ector ISD (074905)",100,"Transfers In From",200,"Total Transfers In",126
"2012-13",10,"Region X Richardson","Ector ISD (074905)",100,"Transfers In From",300,"","."
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",100,"Bells ISD (091901)",6
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",100,"Blue Ridge ISD (043917)",-9999999
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",100,"Bonham ISD (074903)",10
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",100,"Denison ISD (091903)",-9999999
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",100,"Dodd City ISD (074904)",-9999999
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",100,"Greenville ISD (116905)",-9999999
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",100,"S And S CISD (091914)",-9999999
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",100,"Sam Rayburn ISD (074917)",-9999999
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",100,"Savoy ISD (074911)",5
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",100,"Sherman ISD (091906)",-9999999
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",100,"Whitewright ISD (091910)",-9999999
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",200,"","."
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",200,"Total Transfers Out",34
"2012-13",10,"Region X Richardson","Ector ISD (074905)",200,"Transfers Out To",300,"","."

