"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",100,"Transfers In From",100,"Blackwell CISD (177903)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",100,"Transfers In From",100,"Merkel ISD (221904)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",100,"Transfers In From",100,"Roscoe Collegiate ISD (177901)",27
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",100,"Transfers In From",100,"Rotan ISD (076904)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",100,"Transfers In From",100,"Trent ISD (221905)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",34
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Abilene ISD (221901)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Big Spring ISD (114901)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Blackwell CISD (177903)",14
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Colorado ISD (168901)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Gladewater ISD (092901)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Highland ISD (177905)",107
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Loraine ISD (168902)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Merkel ISD (221904)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Roby CISD (076903)",22
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Roscoe Collegiate ISD (177901)",252
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Rotan ISD (076904)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Snyder ISD (208902)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Trent ISD (221905)",-999
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",418
"2017-2018",14,"Region XIV Abilene","Sweetwater ISD (177902)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

