"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",100,"Transfers In From",100,"Colmesneil ISD (229901)",-9999999
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",100,"Transfers In From",100,"Corrigan-Camden ISD (187904)",9
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",100,"Transfers In From",100,"Leggett ISD (187906)",5
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",100,"Transfers In From",100,"Woodville ISD (229903)",8
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",-9999999
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Big Sandy ISD (187901)",-9999999
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Colmesneil ISD (229901)",-9999999
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Corrigan-Camden ISD (187904)",9
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Woodville ISD (229903)",17
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2016-2017",05,"Region V Beaumont","Chester ISD (229906)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

