T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"ATLANTA ISD  -  034901",-999
"2022-2023",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"AVINGER ISD  -  034902",-999
"2022-2023",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"BOYS RANCH ISD  -  180901",-999
"2022-2023",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"HARLETON ISD  -  102905",-999
"2022-2023",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"HUGHES SPRINGS ISD  -  034903",-999
"2022-2023",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"KARNACK ISD  -  102901",61
"2022-2023",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"LIBERTY-EYLAU ISD  -  019908",-999
"2022-2023",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"LINDEN-KILDARE CISD  -  034905",17
"2022-2023",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"MARSHALL ISD  -  102902",75
"2022-2023",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",100,"WASKOM ISD  -  102903",-999
"2022-2023",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2022-2023",08,"REGION VIII MT PLEASANT","JEFFERSON ISD  -  155901","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",165
