"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",100,"Big Spring ISD (114901)",213
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",100,"Colorado ISD (168901)",-999
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",100,"Forsan ISD (114904)",-999
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",100,"Glasscock County ISD (087901)",-999
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",100,"Westbrook ISD (168903)",-999
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",221
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Big Spring ISD (114901)",14
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Borden County ISD (017901)",-999
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Forsan ISD (114904)",-999
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Inspire Academies (015808)",-999
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Westbrook ISD (168903)",-999
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",31
"2017-2018",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

