"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",12,"Region XII Waco","Frost ISD (175905)",100,"Transfers In From",100,"Blooming Grove ISD (175902)",24
"2012-13",12,"Region XII Waco","Frost ISD (175905)",100,"Transfers In From",100,"Bynum ISD (109902)",5
"2012-13",12,"Region XII Waco","Frost ISD (175905)",100,"Transfers In From",100,"Corsicana ISD (175903)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",100,"Transfers In From",100,"Ennis ISD (070903)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",100,"Transfers In From",100,"Hillsboro ISD (109904)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",100,"Transfers In From",100,"Italy ISD (070907)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",100,"Transfers In From",200,"","."
"2012-13",12,"Region XII Waco","Frost ISD (175905)",100,"Transfers In From",200,"Total Transfers In",37
"2012-13",12,"Region XII Waco","Frost ISD (175905)",100,"Transfers In From",300,"","."
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",100,"Avalon ISD (070901)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",100,"Blooming Grove ISD (175902)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",100,"Comquest Academy (101842)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",100,"Dawson ISD (175904)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",100,"Ennis ISD (070903)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",100,"Hillsboro ISD (109904)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",100,"Italy ISD (070907)",6
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",100,"Milford ISD (070909)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",100,"Waco ISD (161914)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",100,"Waxahachie Faith Family Academy (070801)",-9999999
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",200,"","."
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",200,"Total Transfers Out",26
"2012-13",12,"Region XII Waco","Frost ISD (175905)",200,"Transfers Out To",300,"","."

