"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",100,"Transfers In From",100,"Archer City ISD (005901)",-9999999
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",100,"Transfers In From",100,"Graham ISD (252901)",-9999999
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",100,"Transfers In From",100,"Newcastle ISD (252902)",-9999999
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",100,"Transfers In From",100,"Seymour ISD (012901)",-9999999
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",100,"Transfers In From",100,"Wichita Falls ISD (243905)",-9999999
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",100,"Transfers In From",200,"","."
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",100,"Transfers In From",200,"Total Transfers In",10
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",100,"Transfers In From",300,"","."
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",200,"Transfers Out To",100,"Archer City ISD (005901)",20
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",200,"Transfers Out To",100,"Graham ISD (252901)",-9999999
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",6
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",200,"Transfers Out To",100,"Newcastle ISD (252902)",16
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",200,"Transfers Out To",100,"Seymour ISD (012901)",-9999999
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",200,"Transfers Out To",100,"Wichita Falls ISD (243905)",-9999999
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",200,"Transfers Out To",200,"","."
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",200,"Transfers Out To",200,"Total Transfers Out",49
"2013-14",09,"Region IX Wichita Falls","Olney ISD (252903)",200,"Transfers Out To",300,"","."

