T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Amarillo ISD (188901)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Anna ISD (043902)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Argyle ISD (061910)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Azle ISD (220915)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Beaumont ISD (123910)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Bells ISD (091901)",12
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Bonham ISD (074903)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Burkburnett ISD (243901)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Conroe ISD (170902)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Denison ISD (091903)",31
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Denton ISD (061901)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Diboll ISD (003905)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Dodd City ISD (074904)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Dumas ISD (171901)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Bend ISD (079907)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Gainesville ISD (049901)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Graham ISD (252901)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Hereford ISD (059901)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Hooks ISD (019902)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Howe ISD (091905)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Hudson ISD (003902)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Kountze ISD (100903)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Lamar CISD (079901)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Lewisville ISD (061902)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Lubbock ISD (152901)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Lufkin ISD (003903)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Magnolia ISD (170906)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Marshall ISD (102902)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Mineral Wells ISD (182903)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Nacogdoches ISD (174904)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"North Lamar ISD (139911)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Pilot Point ISD (061903)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Plano ISD (043910)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Pleasanton ISD (007905)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Pottsboro ISD (091913)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Princeton ISD (043911)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Prosper ISD (043912)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"S And S CISD (091914)",38
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Savoy ISD (074911)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Texarkana ISD (019907)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Tom Bean ISD (091918)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Tyler ISD (212905)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Van Alstyne ISD (091908)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Vernon ISD (244903)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Waco ISD (161914)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Whitehouse ISD (212906)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Whitesboro ISD (091909)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",100,"Wichita Falls ISD (243905)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",200,,0
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",152
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",100,"Transfers In From",300,,0
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Allen ISD (043901)",-999
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Anna ISD (043902)",12
"2018-2019",10,"Region X Richardson","Sherman ISD (091906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Axtell ISD (161918)",-999
