"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",100,"Big Spring ISD (114901)",217
"2016-2017",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",100,"Colorado ISD (168901)",6
"2016-2017",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",223
"2016-2017",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Big Spring ISD (114901)",24
"2016-2017",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Borden County ISD (017901)",-9999999
"2016-2017",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Forsan ISD (114904)",7
"2016-2017",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Westbrook ISD (168903)",9
"2016-2017",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2016-2017",18,"Region XVIII Midland","Coahoma ISD (114902)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

