T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Caddo Mills ISD (116901)",-999
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Carrollton-Farmers Branch ISD (057903)",-999
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Cedar Hill ISD (057904)",-999
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Community ISD (043918)",15
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Crandall ISD (129901)",-999
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Dallas ISD (057905)",46
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Forney ISD (129902)",13
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Frisco ISD (043905)",-999
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Lewisville ISD (061902)",-999
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"McKinney ISD (043907)",-999
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Melissa ISD (043908)",-999
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Mesquite ISD (057914)",43
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Plano ISD (043910)",12
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Princeton ISD (043911)",-999
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Quinlan ISD (116908)",-999
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Richardson ISD (057916)",15
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Rockwall ISD (199901)",28
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Royse City ISD (199902)",21
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Terrell ISD (129906)",-999
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",100,"Wylie ISD (043914)",45
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",256
"2019-2020",10,"Region X Richardson","Garland ISD (057909)","Traditional ISD/CSD",100,"Transfers In From",300,,
