T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",100,"Transfers In From",100,"AUSTIN ISD  -  227901",41
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",100,"Transfers In From",100,"BASTROP ISD  -  011901",22
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",100,"Transfers In From",100,"ELGIN ISD  -  011902",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",100,"Transfers In From",100,"HAYS CISD  -  105906",19
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",100,"Transfers In From",100,"KILLEEN ISD  -  014906",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",100,"Transfers In From",100,"LEANDER ISD  -  246913",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",100,"Transfers In From",100,"LOCKHART ISD  -  028902",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",100,"Transfers In From",100,"MANOR ISD  -  227907",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",100,"Transfers In From",100,"PFLUGERVILLE ISD  -  227904",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",104
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"AUSTIN ACHIEVE PUBLIC SCHOOLS  -  227825",119
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"AUSTIN DISCOVERY SCHOOL  -  227821",68
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"AUSTIN ISD  -  227901",649
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"BASIS TEXAS  -  015834",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"BASTROP ISD  -  011901",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"CEDARS INTERNATIONAL ACADEMY  -  227817",18
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"CHAPARRAL STAR ACADEMY  -  227814",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"COMPASS ROSE PUBLIC SCHOOLS  -  015838",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"EANES ISD  -  227909",14
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",25
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS  -  22",144
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"HAYS CISD  -  105906",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"IDEA PUBLIC SCHOOLS  -  108807",827
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"JUBILEE ACADEMIES  -  015822",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"KIPP TEXAS PUBLIC SCHOOLS  -  227820",1008
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"LAKE TRAVIS ISD  -  227913",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"LEANDER ISD  -  246913",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"LEXINGTON ISD  -  144902",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"LOCKHART ISD  -  028902",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"MANOR ISD  -  227907",48
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"MONTESSORI FOR ALL  -  227826",15
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"NYOS CHARTER SCHOOL  -  227804",14
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"PFLUGERVILLE ISD  -  227904",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"PREMIER HIGH SCHOOLS  -  072801",14
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"ROSCOE COLLEGIATE ISD  -  177901",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"ROUND ROCK ISD  -  246909",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXANS CAN ACADEMIES  -  057804",36
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXAS COLLEGE PREPARATORY ACADEMIES  -  22180",13
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXAS EMPOWERMENT ACADEMY  -  227805",34
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXAS TECH UNIVERSITY K-12  -  152504",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"THE EXCEL CENTER - FOR ADULTS  -  227827",43
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"UNIVERSITY OF TEXAS AT AUSTIN H S  -  227506",-999
"2021-2022",13,"REGION XIII AUSTIN","DEL VALLE ISD  -  227910","Traditional ISD/CSD",200,"Transfers Out To",100,"UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL",43
