"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",100,"Transfers In From",100,"Bangs ISD (025901)",13
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",100,"Transfers In From",100,"Brownwood ISD (025902)",108
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",100,"Transfers In From",100,"Early ISD (025909)",12
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",100,"Transfers In From",100,"Rochelle ISD (160904)",-9999999
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",100,"Transfers In From",100,"Santa Anna ISD (042903)",-9999999
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",100,"Transfers In From",200,"","."
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",100,"Transfers In From",300,"","."
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",200,"Transfers Out To",100,"Abilene ISD (221901)",-9999999
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",200,"Transfers Out To",100,"Bangs ISD (025901)",-9999999
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",200,"Transfers Out To",100,"Brownwood ISD (025902)",22
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",200,"Transfers Out To",100,"Early ISD (025909)",5
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",200,"Transfers Out To",200,"","."
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2011-12",15,"Region XV San Angelo","Brookesmith ISD (025908)",200,"Transfers Out To",300,"","."

