T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"COMAL ISD  -  046902",46
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"EAST CENTRAL ISD  -  015911",16
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"FLORESVILLE ISD  -  247901",-999
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"HAYS CISD  -  105906",-999
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"JUDSON ISD  -  015916",92
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"LA VERNIA ISD  -  247903",12
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"MARION ISD  -  094904",36
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"MUENSTER ISD  -  049902",-999
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"NAVARRO ISD  -  094903",-999
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"NEW BRAUNFELS ISD  -  046901",37
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"NORTH EAST ISD  -  015910",52
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"NORTHSIDE ISD  -  015915",-999
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"RANDOLPH FIELD ISD  -  015906",-999
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"SAN ANTONIO ISD  -  015907",-999
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",100,"SEGUIN ISD  -  094901",10
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",317
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",200,"Transfers Out To",100,"ALAMO HEIGHTS ISD  -  015901",-999
"2021-2022",20,"REGION XX SAN ANTONIO","SCHERTZ-CIBOLO-U CITY ISD  -  094902","Traditional ISD/CSD",200,"Transfers Out To",100,"AUSTIN ISD  -  227901",-999
