T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Alvarado ISD (126901)",28
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Arlington ISD (220901)",177
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Birdville ISD (220902)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Burleson ISD (126902)",45
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Cedar Hill ISD (057904)",33
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Crowley ISD (220912)",25
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Dallas ISD (057905)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Decatur ISD (249905)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Desoto ISD (057906)",11
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Duncanville ISD (057907)",17
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Eagle Mt-Saginaw ISD (220918)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Everman ISD (220904)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Ferris ISD (070905)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Worth ISD (220905)",28
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Grand Prairie ISD (057910)",16
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Grandview ISD (126904)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Hurst-Euless-Bedford ISD (220916)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Irving ISD (057912)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Joshua ISD (126905)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Keene ISD (126906)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Keller ISD (220907)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Kennedale ISD (220914)",39
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Lake Worth ISD (220910)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Lancaster ISD (057913)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Maypearl ISD (070915)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Midlothian ISD (070908)",48
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Red Oak ISD (070911)",-999
"2018-2019",11,"Region XI Fort Worth","Mansfield ISD (220908)","Traditional ISD/CSD",100,"Transfers In From",100,"Venus ISD (126908)",-999
