"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",100,"Transfers In From",100,"Brock ISD (184909)",-9999999
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",100,"Transfers In From",100,"Millsap ISD (184904)",5
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",100,"Transfers In From",100,"Mineral Wells ISD (182903)",44
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",100,"Transfers In From",100,"Peaster ISD (184908)",6
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",100,"Transfers In From",100,"Perrin-Whitt CISD (119903)",-9999999
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",100,"Transfers In From",100,"Weatherford ISD (184903)",11
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",100,"Transfers In From",200,,"."
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",100,"Transfers In From",300,,"."
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",200,"Transfers Out To",100,"Millsap ISD (184904)",58
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",200,"Transfers Out To",100,"Mineral Wells ISD (182903)",11
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",200,"Transfers Out To",100,"Peaster ISD (184908)",33
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",200,"Transfers Out To",200,,"."
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",200,"Transfers Out To",200,"Total Transfers Out",102
"2015-16",11,"Region XI Fort Worth","Garner ISD (184911)",200,"Transfers Out To",300,,"."

