T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",100,"Academy ISD (014901)",-999
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",100,"Burnet CISD (027903)",16
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",100,"Copperas Cove ISD (050910)",-999
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",100,"Georgetown ISD (246904)",11
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",100,"Jarrell ISD (246907)",-999
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",100,"Killeen ISD (014906)",120
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",100,"Leander ISD (246913)",-999
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",100,"Liberty Hill ISD (246908)",10
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",100,"Round Rock ISD (246909)",-999
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",100,"Salado ISD (014908)",-999
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",175
"2020-2021",13,"Region XIII Austin","Florence ISD (246902)","Traditional ISD/CSD",100,"Transfers In From",300,,
