"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",100,"Transfers In From",100,"Abilene ISD (221901)",15
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",100,"Transfers In From",100,"Blackwell CISD (177903)",7
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",100,"Transfers In From",100,"Clyde CISD (030902)",12
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",100,"Transfers In From",100,"Coleman ISD (042901)",8
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",100,"Transfers In From",100,"Eula ISD (030906)",-9999999
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",100,"Transfers In From",100,"Merkel ISD (221904)",7
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",100,"Transfers In From",100,"Winters ISD (200904)",-9999999
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",100,"Transfers In From",100,"Wylie ISD (221912)",9
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",100,"Transfers In From",200,,"."
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",100,"Transfers In From",300,,"."
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",200,"Transfers Out To",100,"Abilene ISD (221901)",34
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",200,"Transfers Out To",100,"Ballinger ISD (200901)",-9999999
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",200,"Transfers Out To",100,"Blackwell CISD (177903)",-9999999
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",200,"Transfers Out To",100,"Cisco ISD (067902)",-9999999
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",200,"Transfers Out To",100,"Lueders-Avoca ISD (127905)",-9999999
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",200,"Transfers Out To",100,"Merkel ISD (221904)",-9999999
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",200,"Transfers Out To",100,"Premier High Schools (072801)",5
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",200,"Transfers Out To",100,"Winters ISD (200904)",-9999999
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",200,"Transfers Out To",100,"Wylie ISD (221912)",-9999999
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",200,"Transfers Out To",200,,"."
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",200,"Transfers Out To",200,"Total Transfers Out",54
"2015-16",14,"Region XIV Abilene","Jim Ned CISD (221911)",200,"Transfers Out To",300,,"."

